country,year,age_group,deaths
mus,2003,post,114.0
mus,2004,post,109.99999237060547
mus,2005,post,107.99999237060547
mus,2006,post,109.0
mus,2007,post,109.00000762939453
mus,2008,post,107.00000762939453
mus,2009,post,102.0
mus,2010,post,94.99999237060547
mus,2011,post,90.0
mus,2012,post,85.0
mus,2013,post,81.00000762939453
mus,2014,post,78.0
mus,2015,post,75.0
mus,2016,post,71.99999237060547
mus,2017,post,70.0
mwi,2000,post,63215.0
mwi,2001,post,59236.00390625
mwi,2002,post,54757.00390625
mwi,2003,post,50415.00390625
mwi,2004,post,46631.99609375
mwi,2005,post,43796.00390625
mwi,2006,post,41996.99609375
mwi,2007,post,40739.0
mwi,2008,post,38746.0
mwi,2009,post,37145.99609375
mwi,2010,post,35340.0
mwi,2011,post,32979.0
mwi,2012,post,29459.001953125
mwi,2013,post,27031.001953125
mwi,2014,post,25104.0
mwi,2015,post,23477.001953125
mwi,2016,post,22276.0
mwi,2017,post,21139.0
mys,2000,post,2551.000244140625
mys,2001,post,2308.0
mys,2002,post,2107.0
mys,2003,post,1961.0
mys,2004,post,1858.0
mys,2005,post,1792.0
mys,2006,post,1747.0001220703125
mys,2007,post,1732.0
mys,2008,post,1742.0
mys,2009,post,1765.9998779296875
mys,2010,post,1786.0
mys,2011,post,1793.0
mys,2012,post,1796.9998779296875
mys,2013,post,1805.0
mys,2014,post,1820.0
mys,2015,post,1840.0
mys,2016,post,1858.0
mys,2017,post,1873.0001220703125
nam,2000,post,3114.166015625
nam,2001,post,3171.943603515625
nam,2002,post,3256.49365234375
nam,2003,post,3252.28759765625
nam,2004,post,3187.300537109375
nam,2005,post,2987.54833984375
nam,2006,post,2744.721435546875
nam,2007,post,2479.32080078125
nam,2008,post,2295.110107421875
nam,2009,post,2306.821044921875
nam,2010,post,2185.762451171875
nam,2011,post,2179.132080078125
nam,2012,post,2236.8935546875
nam,2013,post,2129.75341796875
nam,2014,post,2091.14892578125
nam,2015,post,2017.63623046875
nam,2016,post,1932.020263671875
nam,2017,post,1899.9998779296875
ner,2000,post,100393.84375
ner,2001,post,111238.3359375
ner,2002,post,101524.1640625
ner,2003,post,104716.59375
ner,2004,post,104225.15625
ner,2005,post,83948.0859375
ner,2006,post,80865.0078125
ner,2007,post,77980.4921875
ner,2008,post,75296.8203125
ner,2009,post,71793.1171875
ner,2010,post,69353.0390625
ner,2011,post,66679.1328125
ner,2012,post,64570.40234375
ner,2013,post,62231.609375
ner,2014,post,60679.2109375
ner,2015,post,60130.9765625
ner,2016,post,57276.89453125
ner,2017,post,55917.609375
nga,2000,post,779259.375
nga,2001,post,747029.3125
nga,2002,post,676499.3125
nga,2003,post,764921.25
nga,2004,post,662216.0625
nga,2005,post,717404.9375
nga,2006,post,607207.3125
nga,2007,post,592154.1875
nga,2008,post,587988.9375
nga,2009,post,565283.75
nga,2010,post,561547.6875
nga,2011,post,556789.5
nga,2012,post,530744.6875
nga,2013,post,555833.25
nga,2014,post,509279.4375
nga,2015,post,506995.5625
nga,2016,post,492980.125
nga,2017,post,477559.9375
nic,2000,post,3053.000244140625
nic,2001,post,2835.0
nic,2002,post,2662.0
nic,2003,post,2505.0
nic,2004,post,2368.999755859375
nic,2005,post,2235.00048828125
nic,2006,post,2116.000244140625
nic,2007,post,2004.0
nic,2008,post,1894.0001220703125
nic,2009,post,1789.9998779296875
nic,2010,post,1702.0
nic,2011,post,1620.0001220703125
nic,2012,post,1538.0
nic,2013,post,1465.0
nic,2014,post,1398.0001220703125
nic,2015,post,1334.0
nic,2016,post,1279.0001220703125
nic,2017,post,1219.0
niu,2000,post,0.9999999403953552
niu,2001,post,1.0
niu,2002,post,1.0
niu,2003,post,1.0
niu,2004,post,1.0
niu,2005,post,1.0
niu,2006,post,1.0
niu,2007,post,1.0000001192092896
niu,2008,post,1.0
niu,2009,post,1.0
niu,2010,post,1.0
niu,2011,post,1.0
niu,2012,post,1.0
niu,2013,post,1.0
niu,2014,post,1.0
niu,2015,post,1.0
niu,2016,post,1.0
niu,2017,post,1.0
nld,2000,post,462.0
nld,2001,post,445.9999694824219
nld,2002,post,430.9999694824219
nld,2003,post,412.9999694824219
nld,2004,post,392.0000305175781
nld,2005,post,369.0
nld,2006,post,353.0
nld,2007,post,342.0
nld,2008,post,333.9999694824219
nld,2009,post,322.0
nld,2010,post,307.0
nld,2011,post,290.0
nld,2012,post,273.0
nld,2013,post,260.0
nld,2014,post,256.0
nld,2015,post,262.0
nld,2016,post,277.0
nld,2017,post,298.9999694824219
nor,2000,post,128.0
nor,2001,post,121.0
nor,2002,post,116.0
nor,2003,post,111.0
nor,2004,post,105.0
nor,2005,post,101.0
nor,2006,post,96.0
nor,2007,post,92.0
nor,2008,post,88.0
nor,2009,post,85.0
nor,2010,post,80.99999237060547
nor,2011,post,77.0
nor,2012,post,74.0
nor,2013,post,72.0
nor,2014,post,67.99999237060547
nor,2015,post,67.0
nor,2016,post,66.0
nor,2017,post,65.0
npl,2000,post,32263.142578125
npl,2001,post,31591.255859375
npl,2002,post,28638.265625
npl,2003,post,29099.890625
npl,2004,post,27746.169921875
npl,2005,post,20862.490234375
npl,2006,post,18208.21875
npl,2007,post,16868.197265625
npl,2008,post,15701.7734375
npl,2009,post,13858.765625
npl,2010,post,12737.0244140625
npl,2011,post,11895.060546875
npl,2012,post,11215.98828125
npl,2013,post,9376.376953125
npl,2014,post,8619.890625
npl,2015,post,8052.7060546875
npl,2016,post,7686.87451171875
npl,2017,post,7318.380859375
nru,2000,post,3.0
nru,2001,post,3.000000238418579
nru,2002,post,3.000000476837158
nru,2003,post,3.0
nru,2004,post,3.0
nru,2005,post,3.000000238418579
nru,2006,post,3.0
nru,2007,post,3.0
nru,2008,post,3.0
nru,2009,post,3.0
nru,2010,post,2.0
nru,2011,post,2.0
nru,2012,post,2.0
nru,2013,post,2.0
nru,2014,post,1.9999998807907104
nru,2015,post,2.999999761581421
nru,2016,post,2.000000238418579
nru,2017,post,2.0
nzl,2000,post,219.0
nzl,2001,post,209.0
nzl,2002,post,203.0
nzl,2003,post,200.0
nzl,2004,post,200.0
nzl,2005,post,204.00001525878906
nzl,2006,post,208.0
nzl,2007,post,209.0
nzl,2008,post,206.00001525878906
nzl,2009,post,200.0
nzl,2010,post,192.0
nzl,2011,post,181.0
nzl,2012,post,172.0
nzl,2013,post,165.0
nzl,2014,post,157.99998474121094
nzl,2015,post,152.0
nzl,2016,post,146.0
nzl,2017,post,143.0
omn,2000,post,529.0
omn,2001,post,483.0000305175781
omn,2002,post,445.0
omn,2003,post,416.0
omn,2004,post,395.9999694824219
omn,2005,post,383.0
omn,2006,post,378.0000305175781
omn,2007,post,379.0000305175781
omn,2008,post,387.0
omn,2009,post,399.0
omn,2010,post,414.0
omn,2011,post,430.0
omn,2012,post,446.0
omn,2013,post,461.0
omn,2014,post,475.0
omn,2015,post,487.0
omn,2016,post,498.0
omn,2017,post,504.0000305175781
pak,2000,post,227264.015625
pak,2001,post,222841.90625
pak,2002,post,218222.828125
pak,2003,post,215505.34375
pak,2004,post,212332.984375
pak,2005,post,210421.125
pak,2006,post,209742.984375
pak,2007,post,206069.171875
pak,2008,post,200552.796875
pak,2009,post,195264.109375
pak,2010,post,194778.03125
pak,2011,post,192219.125
pak,2012,post,189975.140625
pak,2013,post,187175.71875
pak,2014,post,178547.359375
pak,2015,post,171697.375
pak,2016,post,167315.578125
pak,2017,post,165350.65625
pan,2000,post,811.0
pan,2001,post,797.9999389648438
pan,2002,post,783.0
pan,2003,post,770.0
pan,2004,post,756.0
pan,2005,post,742.9999389648438
pan,2006,post,730.0
pan,2007,post,716.9999389648438
pan,2008,post,704.0000610351562
pan,2009,post,691.0
pan,2010,post,680.0
pan,2011,post,664.0000610351562
pan,2012,post,653.9999389648438
pan,2013,post,642.0
pan,2014,post,623.0
pan,2015,post,604.0
pan,2016,post,586.9999389648438
pan,2017,post,569.0
per,2000,post,14051.0
per,2001,post,12751.0
per,2002,post,11680.0
per,2003,post,10685.0
per,2004,post,9793.0009765625
per,2005,post,9001.0
per,2006,post,8333.0
per,2007,post,7764.0
per,2008,post,7263.99951171875
per,2009,post,6828.00048828125
per,2010,post,6447.0
per,2011,post,6116.0
per,2012,post,5819.00048828125
per,2013,post,5548.0
per,2014,post,5289.99951171875
per,2015,post,5053.0
per,2016,post,4846.0
per,2017,post,4660.00048828125
phl,2000,post,48897.67578125
phl,2001,post,47760.57421875
phl,2002,post,46849.09765625
phl,2003,post,46129.875
phl,2004,post,44960.32421875
phl,2005,post,43371.24609375
phl,2006,post,42264.07421875
phl,2007,post,41286.640625
phl,2008,post,40216.96875
phl,2009,post,39381.98046875
phl,2010,post,38672.390625
phl,2011,post,37991.6640625
phl,2012,post,36945.0703125
phl,2013,post,36353.4140625
phl,2014,post,36951.3046875
phl,2015,post,35418.7578125
phl,2016,post,34898.98828125
phl,2017,post,34403.34375
plw,2000,post,4.0
plw,2001,post,3.999999761581421
plw,2002,post,4.0
plw,2003,post,3.999999761581421
plw,2004,post,4.0
plw,2005,post,3.0
plw,2006,post,3.000000238418579
plw,2007,post,3.0
plw,2008,post,3.0
plw,2009,post,3.0
plw,2010,post,3.0
plw,2011,post,2.0
plw,2012,post,2.0
plw,2013,post,2.0
plw,2014,post,2.0
plw,2015,post,2.0
plw,2016,post,3.0
plw,2017,post,3.000000238418579
png,2000,post,9101.19921875
png,2001,post,9145.802734375
png,2002,post,9911.9091796875
png,2003,post,9356.478515625
png,2004,post,8961.69140625
png,2005,post,8851.8583984375
png,2006,post,8603.318359375
png,2007,post,8569.5546875
png,2008,post,8455.9873046875
png,2009,post,8281.8818359375
png,2010,post,8063.96484375
png,2011,post,7884.68701171875
png,2012,post,7685.03466796875
png,2013,post,7391.5595703125
png,2014,post,7363.4052734375
png,2015,post,7072.81689453125
png,2016,post,6769.4541015625
png,2017,post,6556.77099609375
pol,2000,post,1443.0
pol,2001,post,1321.0
pol,2002,post,1219.0
pol,2003,post,1145.0
pol,2004,post,1108.0
pol,2005,post,1094.0
pol,2006,post,1084.0
pol,2007,post,1067.0
pol,2008,post,1036.0
pol,2009,post,990.9999389648438
pol,2010,post,941.9999389648438
pol,2011,post,901.0
pol,2012,post,871.0
pol,2013,post,836.0
pol,2014,post,786.0
pol,2015,post,729.0000610351562
pol,2016,post,681.0
pol,2017,post,645.0
prk,2000,post,13727.0
prk,2001,post,11294.9990234375
prk,2002,post,9100.9990234375
prk,2003,post,7455.0
prk,2004,post,6503.00048828125
prk,2005,post,6015.99951171875
prk,2006,post,5805.00048828125
prk,2007,post,5703.0
prk,2008,post,5534.0
prk,2009,post,5284.0
prk,2010,post,4983.0
prk,2011,post,4598.00048828125
prk,2012,post,4258.0
prk,2013,post,3941.0
prk,2014,post,3686.000244140625
prk,2015,post,3433.0
prk,2016,post,3293.999755859375
prk,2017,post,3126.0
prt,2000,post,434.0
prt,2001,post,391.0
prt,2002,post,349.0
prt,2003,post,312.9999694824219
prt,2004,post,285.0
prt,2005,post,262.9999694824219
prt,2006,post,246.99998474121094
prt,2007,post,231.0
prt,2008,post,214.0
prt,2009,post,194.0
prt,2010,post,176.0
prt,2011,post,159.00001525878906
prt,2012,post,144.99998474121094
prt,2013,post,137.0
prt,2014,post,132.0
prt,2015,post,132.0
prt,2016,post,135.0
prt,2017,post,137.0
pry,2000,post,2303.000244140625
pry,2001,post,2231.000244140625
pry,2002,post,2160.0
pry,2003,post,2090.999755859375
pry,2004,post,2024.0
pry,2005,post,1965.9998779296875
pry,2006,post,1905.9998779296875
pry,2007,post,1854.0
pry,2008,post,1802.9998779296875
pry,2009,post,1757.0
pry,2010,post,1702.0
pry,2011,post,1651.9998779296875
pry,2012,post,1604.0001220703125
pry,2013,post,1556.0001220703125
pry,2014,post,1512.9998779296875
pry,2015,post,1470.0001220703125
pry,2016,post,1426.0
pry,2017,post,1387.9998779296875
qat,2000,post,66.0
qat,2001,post,65.0
qat,2002,post,65.0
qat,2003,post,66.0
qat,2004,post,66.0
qat,2005,post,67.0
qat,2006,post,69.0
qat,2007,post,71.0
qat,2008,post,73.0
qat,2009,post,77.0
qat,2010,post,81.0
qat,2011,post,85.0
qat,2012,post,89.0
qat,2013,post,92.0
qat,2014,post,95.0
qat,2015,post,97.0
qat,2016,post,97.0
qat,2017,post,96.0
rou,2000,post,2572.000244140625
rou,2001,post,2449.000244140625
rou,2002,post,2366.0
rou,2003,post,2294.0
rou,2004,post,2199.999755859375
rou,2005,post,2051.0
rou,2006,post,1846.0
rou,2007,post,1643.0
rou,2008,post,1477.0
rou,2009,post,1360.0
rou,2010,post,1290.0001220703125
rou,2011,post,1254.0
rou,2012,post,1215.0
rou,2013,post,1146.0
rou,2014,post,1049.0
rou,2015,post,954.0
rou,2016,post,867.9999389648438
rou,2017,post,794.9999389648438
rus,2000,post,12946.0
rus,2001,post,12427.9990234375
rus,2002,post,11922.0
rus,2003,post,11419.9990234375
rus,2004,post,10970.0
rus,2005,post,10577.9990234375
rus,2006,post,10278.0009765625
rus,2007,post,10068.0
rus,2008,post,9946.0
rus,2009,post,9919.0
rus,2010,post,9950.0009765625
rus,2011,post,9931.0
rus,2012,post,9850.0
rus,2013,post,9662.0
rus,2014,post,9332.0
rus,2015,post,8850.0
rus,2016,post,8295.0
rus,2017,post,7764.0
rwa,2000,post,41526.9765625
rwa,2001,post,38832.35546875
rwa,2002,post,35948.83203125
rwa,2003,post,32570.517578125
rwa,2004,post,28884.58203125
rwa,2005,post,25829.615234375
rwa,2006,post,23091.8046875
rwa,2007,post,20570.90234375
rwa,2008,post,18444.05078125
rwa,2009,post,16517.099609375
rwa,2010,post,14688.9248046875
rwa,2011,post,12908.330078125
rwa,2012,post,11578.62109375
rwa,2013,post,10523.71484375
rwa,2014,post,9548.9130859375
rwa,2015,post,8893.416015625
rwa,2016,post,8351.1337890625
rwa,2017,post,7893.1689453125
sau,2000,post,5749.0
sau,2001,post,5407.0
sau,2002,post,5111.0
sau,2003,post,4844.00048828125
sau,2004,post,4612.00048828125
sau,2005,post,4397.0
sau,2006,post,4186.0
sau,2007,post,3972.0
sau,2008,post,3768.0
sau,2009,post,3569.0
sau,2010,post,3356.0
sau,2011,post,3164.0
sau,2012,post,2978.0
sau,2013,post,2799.0
sau,2014,post,2627.0
sau,2015,post,2464.0
sau,2016,post,2311.0
sau,2017,post,2184.0
sdn,2000,post,71054.390625
sdn,2001,post,71175.1796875
sdn,2002,post,70083.515625
sdn,2003,post,68329.0859375
sdn,2004,post,63015.23046875
sdn,2005,post,60033.49609375
sdn,2006,post,58142.546875
sdn,2007,post,56292.73046875
sdn,2008,post,54678.80078125
sdn,2009,post,52986.2890625
sdn,2010,post,51866.44140625
sdn,2011,post,50996.671875
sdn,2012,post,50555.98046875
sdn,2013,post,49877.10546875
sdn,2014,post,45926.5078125
sdn,2015,post,45662.3984375
sdn,2016,post,45572.0703125
sdn,2017,post,43570.359375
sen,2000,post,36178.390625
sen,2001,post,39647.72265625
sen,2002,post,45229.65234375
sen,2003,post,30821.087890625
sen,2004,post,25980.1875
sen,2005,post,24533.3203125
sen,2006,post,23116.556640625
sen,2007,post,21628.673828125
sen,2008,post,20633.716796875
sen,2009,post,20147.45703125
sen,2010,post,19135.384765625
sen,2011,post,18044.556640625
sen,2012,post,17198.99609375
sen,2013,post,16356.86328125
sen,2014,post,15212.43359375
sen,2015,post,14554.6943359375
sen,2016,post,13986.681640625
sen,2017,post,13388.24609375
sgp,2000,post,116.0
sgp,2001,post,107.0
sgp,2002,post,98.0
sgp,2003,post,91.0
sgp,2004,post,84.0
sgp,2005,post,81.0
sgp,2006,post,78.0
sgp,2007,post,78.0
sgp,2008,post,79.0
sgp,2009,post,79.0
sgp,2010,post,80.0
sgp,2011,post,82.0
sgp,2012,post,82.0
sgp,2013,post,82.0
sgp,2014,post,83.0
sgp,2015,post,84.0
sgp,2016,post,86.00000762939453
sgp,2017,post,88.0
slb,2000,post,250.0
slb,2001,post,250.99998474121094
slb,2002,post,253.00001525878906
slb,2003,post,255.99998474121094
slb,2004,post,259.0000305175781
slb,2005,post,262.0
slb,2006,post,264.0000305175781
slb,2007,post,264.0000305175781
slb,2008,post,262.0
slb,2009,post,259.0
slb,2010,post,254.00001525878906
slb,2011,post,248.99998474121094
slb,2012,post,241.99998474121094
slb,2013,post,235.0
slb,2014,post,228.0
slb,2015,post,220.99996948242188
slb,2016,post,213.99998474121094
slb,2017,post,208.0
sle,2000,post,40013.70703125
sle,2001,post,40161.94140625
sle,2002,post,40055.85546875
sle,2003,post,39768.71875
sle,2004,post,34861.73046875
sle,2005,post,34874.859375
sle,2006,post,34590.98046875
sle,2007,post,33747.2890625
sle,2008,post,32815.37890625
sle,2009,post,31589.021484375
sle,2010,post,29969.84765625
sle,2011,post,28326.390625
sle,2012,post,26691.080078125
sle,2013,post,24899.71875
sle,2014,post,23360.103515625
sle,2015,post,21934.939453125
sle,2016,post,20606.4765625
sle,2017,post,19599.044921875
slv,2000,post,2749.0
slv,2001,post,2527.0
slv,2002,post,2320.0
slv,2003,post,2126.999755859375
slv,2004,post,1950.0
slv,2005,post,1793.0001220703125
slv,2006,post,1652.9998779296875
slv,2007,post,1526.9998779296875
slv,2008,post,1418.0
slv,2009,post,1318.0
slv,2010,post,1232.0
slv,2011,post,1152.0
slv,2012,post,1091.0
slv,2013,post,1035.0
slv,2014,post,986.9999389648438
slv,2015,post,940.0
slv,2016,post,904.9999389648438
slv,2017,post,872.0
smr,2000,post,1.0
smr,2001,post,0.0
smr,2002,post,0.0
smr,2003,post,0.0
smr,2004,post,0.0
smr,2005,post,0.0
smr,2006,post,0.0
smr,2007,post,0.0
smr,2008,post,1.0
smr,2009,post,1.0
smr,2010,post,1.0
smr,2011,post,1.0
smr,2012,post,1.0
smr,2013,post,1.0
smr,2014,post,1.0
smr,2015,post,1.0
smr,2016,post,1.0
smr,2017,post,1.0
som,2000,post,56264.6484375
som,2001,post,55926.46875
som,2002,post,60636.73046875
som,2003,post,70519.859375
som,2004,post,66088.671875
som,2005,post,60707.7890625
som,2006,post,52010.46484375
som,2007,post,54115.90625
som,2008,post,53671.83203125
som,2009,post,53510.86328125
som,2010,post,51157.25390625
som,2011,post,72288.2734375
som,2012,post,62086.1171875
som,2013,post,55162.03125
som,2014,post,72756.171875
som,2015,post,65865.6796875
som,2016,post,60506.51953125
som,2017,post,54269.9609375
srb,2000,post,594.0
srb,2001,post,561.0
srb,2002,post,520.0
srb,2003,post,467.0000305175781
srb,2004,post,411.9999694824219
srb,2005,post,368.0
srb,2006,post,338.0
srb,2007,post,319.0
srb,2008,post,305.0
srb,2009,post,293.0
srb,2010,post,279.0
srb,2011,post,264.0
srb,2012,post,250.0
srb,2013,post,236.0
srb,2014,post,225.0
srb,2015,post,214.0
srb,2016,post,201.99998474121094
srb,2017,post,193.0
ssd,2000,post,33988.2265625
ssd,2001,post,32915.5390625
ssd,2002,post,31715.607421875
ssd,2003,post,30480.111328125
ssd,2004,post,28381.27734375
ssd,2005,post,26962.6171875
ssd,2006,post,25956.86328125
ssd,2007,post,25100.787109375
ssd,2008,post,24287.11328125
ssd,2009,post,23387.44140625
ssd,2010,post,22658.23046875
ssd,2011,post,22183.833984375
ssd,2012,post,22118.310546875
ssd,2013,post,22443.724609375
ssd,2014,post,22176.548828125
ssd,2015,post,23075.443359375
ssd,2016,post,23927.5390625
ssd,2017,post,24245.484375
stp,2000,post,308.7299499511719
stp,2001,post,302.6343994140625
stp,2002,post,292.88134765625
stp,2003,post,280.3802490234375
stp,2004,post,266.1466064453125
stp,2005,post,250.06199645996094
stp,2006,post,237.2008514404297
stp,2007,post,224.14218139648438
stp,2008,post,197.0
stp,2009,post,179.28646850585938
stp,2010,post,172.0272674560547
stp,2011,post,165.15350341796875
stp,2012,post,157.7224578857422
stp,2013,post,140.03785705566406
stp,2014,post,134.64688110351562
stp,2015,post,131.44712829589844
stp,2016,post,128.0664520263672
stp,2017,post,120.0
sur,2000,post,178.0
sur,2001,post,171.99998474121094
sur,2002,post,165.0
sur,2003,post,159.0
sur,2004,post,152.0
sur,2005,post,145.0
sur,2006,post,140.0
sur,2007,post,135.0
sur,2008,post,130.0
sur,2009,post,124.99999237060547
sur,2010,post,121.0
sur,2011,post,116.99999237060547
sur,2012,post,111.99999237060547
sur,2013,post,108.0
sur,2014,post,104.0
sur,2015,post,101.0
sur,2016,post,99.0
sur,2017,post,96.00000762939453
svk,2000,post,269.0
svk,2001,post,254.0
svk,2002,post,243.99998474121094
svk,2003,post,239.0
svk,2004,post,235.0
svk,2005,post,231.0
svk,2006,post,227.99998474121094
svk,2007,post,224.0
svk,2008,post,218.0
svk,2009,post,212.0
svk,2010,post,204.99998474121094
svk,2011,post,196.99998474121094
svk,2012,post,189.0
svk,2013,post,184.00001525878906
svk,2014,post,178.0
svk,2015,post,173.0
svk,2016,post,168.0
svk,2017,post,163.0
svn,2000,post,41.0
svn,2001,post,37.0
svn,2002,post,35.0
svn,2003,post,34.0
svn,2004,post,33.0
svn,2005,post,32.0
svn,2006,post,31.0
svn,2007,post,31.000001907348633
svn,2008,post,30.0
svn,2009,post,29.999998092651367
svn,2010,post,30.0
svn,2011,post,29.0
svn,2012,post,27.0
svn,2013,post,26.0
svn,2014,post,25.0
svn,2015,post,23.0
svn,2016,post,22.0
svn,2017,post,21.0
swe,2000,post,168.0
swe,2001,post,162.0
swe,2002,post,162.0
swe,2003,post,163.0
swe,2004,post,164.0
swe,2005,post,164.0
swe,2006,post,163.0
swe,2007,post,161.99998474121094
swe,2008,post,160.00001525878906
swe,2009,post,159.0
swe,2010,post,158.0
swe,2011,post,158.0
swe,2012,post,156.0
swe,2013,post,153.0
swe,2014,post,149.0
swe,2015,post,145.0
swe,2016,post,140.99998474121094
swe,2017,post,137.0
swz,2000,post,3453.999755859375
swz,2001,post,3574.0
swz,2002,post,3659.000244140625
swz,2003,post,3717.0
swz,2004,post,3725.0
swz,2005,post,3692.0
swz,2006,post,3420.0
swz,2007,post,3244.0
swz,2008,post,3130.0
swz,2009,post,2933.999755859375
swz,2010,post,2639.0
swz,2011,post,2254.0
swz,2012,post,1868.9998779296875
swz,2013,post,1739.0
swz,2014,post,1642.0001220703125
swz,2015,post,1500.0
swz,2016,post,1470.0001220703125
swz,2017,post,1398.0001220703125
syc,2000,post,8.0
syc,2001,post,7.0
syc,2002,post,8.0
syc,2003,post,8.0
syc,2004,post,8.0
syc,2005,post,8.0
syc,2006,post,9.0
syc,2007,post,9.0
syc,2008,post,9.0
syc,2009,post,9.0
syc,2010,post,9.0
syc,2011,post,9.0
syc,2012,post,10.0
syc,2013,post,10.0
syc,2014,post,9.0
syc,2015,post,9.0
syc,2016,post,9.0
syc,2017,post,7.999999523162842
syr,2000,post,5382.25146484375
syr,2001,post,5222.88916015625
syr,2002,post,4977.05859375
syr,2003,post,4802.533203125
syr,2004,post,4578.46142578125
syr,2005,post,4462.03271484375
syr,2006,post,4302.29052734375
syr,2007,post,4167.66259765625
syr,2008,post,3945.47412109375
syr,2009,post,3935.397216796875
syr,2010,post,3857.870849609375
syr,2011,post,3953.907470703125
syr,2012,post,4664.779296875
syr,2013,post,4418.56689453125
syr,2014,post,4233.6220703125
syr,2015,post,3882.49560546875
syr,2016,post,3840.125244140625
syr,2017,post,3547.527587890625
tcd,2000,post,53806.97265625
tcd,2001,post,58638.67578125
tcd,2002,post,59913.11328125
tcd,2003,post,60053.80078125
tcd,2004,post,63551.96484375
tcd,2005,post,60913.4140625
tcd,2006,post,59730.609375
tcd,2007,post,59236.3203125
tcd,2008,post,59474.7734375
tcd,2009,post,58761.47265625
tcd,2010,post,58414.82421875
tcd,2011,post,58713.0859375
tcd,2012,post,57680.0234375
tcd,2013,post,56598.21484375
tcd,2014,post,56318.88671875
tcd,2015,post,55140.0
tcd,2016,post,54476.34765625
tcd,2017,post,53522.01171875
tgo,2000,post,17209.443359375
tgo,2001,post,16455.009765625
tgo,2002,post,14832.9609375
tgo,2003,post,15016.7373046875
tgo,2004,post,15023.74609375
tgo,2005,post,14797.1083984375
tgo,2006,post,14795.685546875
tgo,2007,post,14751.830078125
tgo,2008,post,14719.828125
tgo,2009,post,14467.74609375
tgo,2010,post,14325.2421875
tgo,2011,post,13965.736328125
tgo,2012,post,13799.7470703125
tgo,2013,post,13664.259765625
tgo,2014,post,13070.1318359375
tgo,2015,post,12779.7197265625
tgo,2016,post,12407.12109375
tgo,2017,post,12105.2314453125
tha,2000,post,9179.0
tha,2001,post,8558.0
tha,2002,post,7987.00048828125
tha,2003,post,7456.99951171875
tha,2004,post,6957.0
tha,2005,post,6514.0
tha,2006,post,6116.0
tha,2007,post,5752.00048828125
tha,2008,post,5400.0
tha,2009,post,5081.0
tha,2010,post,4775.0
tha,2011,post,4502.0
tha,2012,post,4236.99951171875
tha,2013,post,3972.000244140625
tha,2014,post,3713.0
tha,2015,post,3480.0
tha,2016,post,3262.0
tha,2017,post,3063.0
tjk,2000,post,11140.0
tjk,2001,post,9937.9990234375
tjk,2002,post,8851.0
tjk,2003,post,7915.0
tjk,2004,post,7131.0
tjk,2005,post,6474.99951171875
tjk,2006,post,5992.0
tjk,2007,post,5609.0
tjk,2008,post,5324.99951171875
tjk,2009,post,5129.0
tjk,2010,post,5008.0
tjk,2011,post,4967.0
tjk,2012,post,4951.0
tjk,2013,post,4964.0
tjk,2014,post,4954.0
tjk,2015,post,4920.0
tjk,2016,post,4845.00048828125
tjk,2017,post,4748.0
tkm,2000,post,5459.0
tkm,2001,post,5198.0
tkm,2002,post,4994.0
tkm,2003,post,4814.00048828125
tkm,2004,post,4674.99951171875
tkm,2005,post,4522.0
tkm,2006,post,4407.0
tkm,2007,post,4333.0
tkm,2008,post,4275.0
tkm,2009,post,4225.0
tkm,2010,post,4211.0
tkm,2011,post,4209.99951171875
tkm,2012,post,4208.0
tkm,2013,post,4177.0
tkm,2014,post,4094.0
tkm,2015,post,3988.999755859375
tkm,2016,post,3836.999755859375
tkm,2017,post,3687.0
tls,2000,post,2785.0
tls,2001,post,2612.0
tls,2002,post,2441.0
tls,2003,post,2284.000244140625
tls,2004,post,2141.0
tls,2005,post,2015.0
tls,2006,post,1900.9998779296875
tls,2007,post,1800.0001220703125
tls,2008,post,1714.0
tls,2009,post,1635.0001220703125
tls,2010,post,1563.9998779296875
tls,2011,post,1499.0
tls,2012,post,1436.0001220703125
tls,2013,post,1377.0001220703125
tls,2014,post,1315.0001220703125
tls,2015,post,1273.9998779296875
tls,2016,post,1228.0
tls,2017,post,1178.0001220703125
ton,2000,post,27.000001907348633
ton,2001,post,27.0
ton,2002,post,26.000001907348633
ton,2003,post,26.999998092651367
ton,2004,post,27.0
ton,2005,post,27.0
ton,2006,post,28.0
ton,2007,post,28.0
ton,2008,post,28.0
ton,2009,post,28.0
ton,2010,post,28.000001907348633
ton,2011,post,29.0
ton,2012,post,28.0
ton,2013,post,28.000001907348633
ton,2014,post,26.999998092651367
ton,2015,post,25.999998092651367
ton,2016,post,25.0
ton,2017,post,24.0
tto,2000,post,219.00003051757812
tto,2001,post,219.0
tto,2002,post,218.0
tto,2003,post,219.0
tto,2004,post,222.0
tto,2005,post,225.0
tto,2006,post,227.00001525878906
tto,2007,post,229.00001525878906
tto,2008,post,228.0
tto,2009,post,226.0
tto,2010,post,225.0
tto,2011,post,221.0
tto,2012,post,217.0
tto,2013,post,210.0
tto,2014,post,203.0
tto,2015,post,194.0
tto,2016,post,186.00001525878906
tto,2017,post,178.00001525878906
tun,2000,post,2362.999755859375
tun,2001,post,2161.0
tun,2002,post,1990.0001220703125
tun,2003,post,1846.0
tun,2004,post,1724.0
tun,2005,post,1619.0
tun,2006,post,1534.0
tun,2007,post,1468.0
tun,2008,post,1415.0
tun,2009,post,1375.0
