region,year,age_group,cause,death_rate
4_eur,2013,u5,11,1.0128684043884277
3_sear,2013,u5,11,5.472210884094238
6_wpr,2013,u5,11,1.9186806678771973
2_amr,2014,u5,11,1.337618112564087
5_emr,2014,u5,11,7.089154243469238
3_sear,2014,u5,11,5.126550674438477
4_eur,2014,u5,11,0.9604167342185974
1_afr,2014,u5,11,9.560632705688477
6_wpr,2014,u5,11,1.8526445627212524
2_amr,2015,u5,11,1.319700002670288
4_eur,2015,u5,11,0.917896568775177
6_wpr,2015,u5,11,1.7880074977874756
1_afr,2015,u5,11,9.337019920349121
5_emr,2015,u5,11,6.935208320617676
3_sear,2015,u5,11,4.812652111053467
2_amr,2016,u5,11,1.3112492561340332
1_afr,2016,u5,11,9.12082576751709
3_sear,2016,u5,11,4.607093334197998
5_emr,2016,u5,11,6.7778639793396
6_wpr,2016,u5,11,1.6955761909484863
4_eur,2016,u5,11,0.8789313435554504
1_afr,2017,u5,11,8.91876220703125
2_amr,2017,u5,11,1.2663781642913818
4_eur,2017,u5,11,0.8357604146003723
3_sear,2017,u5,11,4.425979137420654
5_emr,2017,u5,11,6.645834445953369
6_wpr,2017,u5,11,1.6172161102294922
5_emr,2000,u5,12,4.552602767944336
6_wpr,2000,u5,12,0.63188636302948
1_afr,2000,u5,12,5.031801700592041
2_amr,2000,u5,12,1.5796256065368652
3_sear,2000,u5,12,5.887451171875
4_eur,2000,u5,12,0.7850121259689331
5_emr,2001,u5,12,4.642788410186768
2_amr,2001,u5,12,1.5143471956253052
3_sear,2001,u5,12,5.723328590393066
6_wpr,2001,u5,12,0.613927960395813
1_afr,2001,u5,12,5.063251495361328
4_eur,2001,u5,12,0.7402545213699341
5_emr,2002,u5,12,4.715081214904785
3_sear,2002,u5,12,5.547152996063232
4_eur,2002,u5,12,0.7037930488586426
1_afr,2002,u5,12,5.1205596923828125
6_wpr,2002,u5,12,0.600519061088562
2_amr,2002,u5,12,1.4540624618530273
6_wpr,2003,u5,12,0.5838012099266052
4_eur,2003,u5,12,0.6709284782409668
3_sear,2003,u5,12,5.355216026306152
1_afr,2003,u5,12,5.174216270446777
5_emr,2003,u5,12,4.738465785980225
2_amr,2003,u5,12,1.413205623626709
4_eur,2004,u5,12,0.6363410949707031
5_emr,2004,u5,12,4.734683990478516
6_wpr,2004,u5,12,0.5520603656768799
1_afr,2004,u5,12,5.24293327331543
3_sear,2004,u5,12,5.166652679443359
2_amr,2004,u5,12,1.3874489068984985
4_eur,2005,u5,12,0.6086284518241882
2_amr,2005,u5,12,1.3252437114715576
6_wpr,2005,u5,12,0.5212544202804565
5_emr,2005,u5,12,4.6914472579956055
3_sear,2005,u5,12,4.976747035980225
1_afr,2005,u5,12,5.2919697761535645
1_afr,2006,u5,12,5.298709392547607
2_amr,2006,u5,12,1.254991054534912
5_emr,2006,u5,12,4.620138168334961
4_eur,2006,u5,12,0.5812841057777405
3_sear,2006,u5,12,4.774152755737305
6_wpr,2006,u5,12,0.4915623962879181
5_emr,2007,u5,12,4.543927192687988
1_afr,2007,u5,12,5.329617023468018
6_wpr,2007,u5,12,0.4741346538066864
2_amr,2007,u5,12,1.2372652292251587
3_sear,2007,u5,12,4.574941635131836
4_eur,2007,u5,12,0.5561028122901917
5_emr,2008,u5,12,4.522949695587158
6_wpr,2008,u5,12,0.47851812839508057
3_sear,2008,u5,12,4.375152587890625
2_amr,2008,u5,12,1.183997392654419
4_eur,2008,u5,12,0.5413030982017517
1_afr,2008,u5,12,5.326417446136475
5_emr,2009,u5,12,4.467108249664307
1_afr,2009,u5,12,5.250197887420654
6_wpr,2009,u5,12,0.4797912836074829
4_eur,2009,u5,12,0.5332517623901367
2_amr,2009,u5,12,1.1690796613693237
3_sear,2009,u5,12,4.180964946746826
6_wpr,2010,u5,12,0.48426544666290283
4_eur,2010,u5,12,0.49220535159111023
1_afr,2010,u5,12,5.092536926269531
3_sear,2010,u5,12,3.9820098876953125
2_amr,2010,u5,12,1.1109528541564941
5_emr,2010,u5,12,4.386313438415527
1_afr,2011,u5,12,4.871906280517578
4_eur,2011,u5,12,0.47988200187683105
5_emr,2011,u5,12,4.240738391876221
3_sear,2011,u5,12,3.7746782302856445
2_amr,2011,u5,12,1.0998750925064087
6_wpr,2011,u5,12,0.48941585421562195
2_amr,2012,u5,12,1.0732327699661255
6_wpr,2012,u5,12,0.48206353187561035
5_emr,2012,u5,12,4.113799571990967
3_sear,2012,u5,12,3.566192150115967
1_afr,2012,u5,12,4.672092914581299
4_eur,2012,u5,12,0.45631536841392517
1_afr,2013,u5,12,4.529842853546143
5_emr,2013,u5,12,4.008986949920654
2_amr,2013,u5,12,1.0394437313079834
4_eur,2013,u5,12,0.434476375579834
3_sear,2013,u5,12,3.3552935123443604
6_wpr,2013,u5,12,0.4774034321308136
2_amr,2014,u5,12,1.0094374418258667
5_emr,2014,u5,12,3.9520740509033203
3_sear,2014,u5,12,3.1595051288604736
4_eur,2014,u5,12,0.4305420517921448
1_afr,2014,u5,12,4.448904037475586
6_wpr,2014,u5,12,0.47680020332336426
2_amr,2015,u5,12,1.0136991739273071
4_eur,2015,u5,12,0.4042041003704071
6_wpr,2015,u5,12,0.4689372777938843
1_afr,2015,u5,12,4.3747172355651855
5_emr,2015,u5,12,3.9021830558776855
3_sear,2015,u5,12,2.9735562801361084
2_amr,2016,u5,12,1.0087413787841797
1_afr,2016,u5,12,4.307201385498047
3_sear,2016,u5,12,2.850315809249878
5_emr,2016,u5,12,3.864833354949951
6_wpr,2016,u5,12,0.45908594131469727
4_eur,2016,u5,12,0.38229846954345703
1_afr,2017,u5,12,4.2209577560424805
2_amr,2017,u5,12,0.9784136414527893
4_eur,2017,u5,12,0.36300569772720337
3_sear,2017,u5,12,2.737403392791748
5_emr,2017,u5,12,3.7930185794830322
6_wpr,2017,u5,12,0.44918495416641235
5_emr,2000,u5,13,6.184278964996338
6_wpr,2000,u5,13,2.7073557376861572
1_afr,2000,u5,13,10.873804092407227
2_amr,2000,u5,13,2.672229290008545
3_sear,2000,u5,13,7.430333614349365
4_eur,2000,u5,13,1.7350414991378784
5_emr,2001,u5,13,6.058347702026367
2_amr,2001,u5,13,2.5643699169158936
3_sear,2001,u5,13,7.064632415771484
6_wpr,2001,u5,13,2.5496292114257812
1_afr,2001,u5,13,10.606643676757812
4_eur,2001,u5,13,1.6144086122512817
5_emr,2002,u5,13,5.933753490447998
3_sear,2002,u5,13,6.6878557205200195
4_eur,2002,u5,13,1.4968340396881104
1_afr,2002,u5,13,10.340999603271484
6_wpr,2002,u5,13,2.391430139541626
2_amr,2002,u5,13,2.435718059539795
6_wpr,2003,u5,13,2.2016453742980957
4_eur,2003,u5,13,1.402855396270752
3_sear,2003,u5,13,6.343357086181641
1_afr,2003,u5,13,9.992688179016113
5_emr,2003,u5,13,5.8155059814453125
2_amr,2003,u5,13,2.337829828262329
4_eur,2004,u5,13,1.2384529113769531
5_emr,2004,u5,13,5.688326835632324
6_wpr,2004,u5,13,1.9975593090057373
1_afr,2004,u5,13,9.704548835754395
3_sear,2004,u5,13,6.016235828399658
2_amr,2004,u5,13,2.1471784114837646
4_eur,2005,u5,13,1.1296710968017578
2_amr,2005,u5,13,2.0243420600891113
6_wpr,2005,u5,13,1.7905936241149902
5_emr,2005,u5,13,5.539004325866699
3_sear,2005,u5,13,5.696887016296387
1_afr,2005,u5,13,9.418111801147461
1_afr,2006,u5,13,9.286967277526855
2_amr,2006,u5,13,1.9016519784927368
5_emr,2006,u5,13,5.407204627990723
4_eur,2006,u5,13,1.0968432426452637
3_sear,2006,u5,13,5.3891825675964355
6_wpr,2006,u5,13,1.5908702611923218
5_emr,2007,u5,13,5.277641773223877
1_afr,2007,u5,13,9.105091094970703
6_wpr,2007,u5,13,1.4608088731765747
2_amr,2007,u5,13,1.820922613143921
3_sear,2007,u5,13,5.085410118103027
4_eur,2007,u5,13,1.0567371845245361
5_emr,2008,u5,13,5.192546844482422
6_wpr,2008,u5,13,1.3899017572402954
3_sear,2008,u5,13,4.79542350769043
2_amr,2008,u5,13,1.7113875150680542
4_eur,2008,u5,13,1.0134896039962769
1_afr,2008,u5,13,8.937464714050293
5_emr,2009,u5,13,5.095710754394531
1_afr,2009,u5,13,8.881665229797363
6_wpr,2009,u5,13,1.3431191444396973
4_eur,2009,u5,13,0.9172448515892029
2_amr,2009,u5,13,1.6364113092422485
3_sear,2009,u5,13,4.508518218994141
6_wpr,2010,u5,13,1.3391224145889282
4_eur,2010,u5,13,0.8646684288978577
1_afr,2010,u5,13,8.774688720703125
3_sear,2010,u5,13,4.2226948738098145
2_amr,2010,u5,13,1.6129599809646606
5_emr,2010,u5,13,4.986387729644775
1_afr,2011,u5,13,8.662734985351562
4_eur,2011,u5,13,0.8610759973526001
5_emr,2011,u5,13,4.890730857849121
3_sear,2011,u5,13,3.9413695335388184
2_amr,2011,u5,13,1.5444769859313965
6_wpr,2011,u5,13,1.2873378992080688
2_amr,2012,u5,13,1.5115559101104736
6_wpr,2012,u5,13,1.2234013080596924
5_emr,2012,u5,13,4.780380725860596
3_sear,2012,u5,13,3.6745758056640625
1_afr,2012,u5,13,8.490945816040039
4_eur,2012,u5,13,0.8445532321929932
1_afr,2013,u5,13,8.432034492492676
5_emr,2013,u5,13,4.829489231109619
2_amr,2013,u5,13,1.5214701890945435
4_eur,2013,u5,13,0.8103967905044556
3_sear,2013,u5,13,3.4732236862182617
6_wpr,2013,u5,13,1.1914690732955933
2_amr,2014,u5,13,1.5105786323547363
5_emr,2014,u5,13,4.840090274810791
3_sear,2014,u5,13,3.256134510040283
4_eur,2014,u5,13,0.8149635195732117
1_afr,2014,u5,13,8.446808815002441
6_wpr,2014,u5,13,1.1602307558059692
2_amr,2015,u5,13,1.4762526750564575
4_eur,2015,u5,13,0.7963127493858337
6_wpr,2015,u5,13,1.1479030847549438
1_afr,2015,u5,13,8.336723327636719
5_emr,2015,u5,13,4.745914936065674
3_sear,2015,u5,13,3.120833158493042
2_amr,2016,u5,13,1.4488847255706787
1_afr,2016,u5,13,8.193613052368164
3_sear,2016,u5,13,2.9815382957458496
5_emr,2016,u5,13,4.705501079559326
6_wpr,2016,u5,13,1.116576075553894
4_eur,2016,u5,13,0.7618820071220398
1_afr,2017,u5,13,7.906506061553955
2_amr,2017,u5,13,1.3860713243484497
4_eur,2017,u5,13,0.7227597236633301
3_sear,2017,u5,13,2.842069149017334
5_emr,2017,u5,13,4.6195549964904785
6_wpr,2017,u5,13,1.088132619857788
5_emr,2000,u5,15,4.6742939949035645
6_wpr,2000,u5,15,4.146118640899658
1_afr,2000,u5,15,4.814070224761963
2_amr,2000,u5,15,4.087508678436279
3_sear,2000,u5,15,4.25557804107666
4_eur,2000,u5,15,4.331047058105469
5_emr,2001,u5,15,4.633221626281738
2_amr,2001,u5,15,3.968200445175171
3_sear,2001,u5,15,4.213307857513428
6_wpr,2001,u5,15,4.166041851043701
1_afr,2001,u5,15,4.69049072265625
4_eur,2001,u5,15,4.1417236328125
5_emr,2002,u5,15,4.582040786743164
3_sear,2002,u5,15,4.16552734375
4_eur,2002,u5,15,3.9190173149108887
1_afr,2002,u5,15,4.581944465637207
6_wpr,2002,u5,15,4.112936496734619
2_amr,2002,u5,15,3.876232624053955
6_wpr,2003,u5,15,3.9256503582000732
4_eur,2003,u5,15,3.732344388961792
3_sear,2003,u5,15,4.1239800453186035
1_afr,2003,u5,15,4.468234062194824
5_emr,2003,u5,15,4.535520553588867
2_amr,2003,u5,15,3.768584728240967
4_eur,2004,u5,15,3.5361225605010986
5_emr,2004,u5,15,4.48397970199585
6_wpr,2004,u5,15,3.8355000019073486
1_afr,2004,u5,15,4.38770055770874
3_sear,2004,u5,15,4.090867519378662
2_amr,2004,u5,15,3.755669116973877
4_eur,2005,u5,15,3.3840584754943848
2_amr,2005,u5,15,3.6379356384277344
6_wpr,2005,u5,15,3.7135140895843506
5_emr,2005,u5,15,4.4179863929748535
3_sear,2005,u5,15,4.05996036529541
1_afr,2005,u5,15,4.3254780769348145
1_afr,2006,u5,15,4.311336040496826
2_amr,2006,u5,15,3.6583149433135986
5_emr,2006,u5,15,4.36180305480957
4_eur,2006,u5,15,3.2163631916046143
3_sear,2006,u5,15,4.031793117523193
6_wpr,2006,u5,15,3.6039340496063232
5_emr,2007,u5,15,4.30888557434082
1_afr,2007,u5,15,4.302679061889648
6_wpr,2007,u5,15,3.4771156311035156
2_amr,2007,u5,15,3.5545003414154053
3_sear,2007,u5,15,4.000962257385254
4_eur,2007,u5,15,3.0684709548950195
5_emr,2008,u5,15,4.269455432891846
6_wpr,2008,u5,15,3.251188278198242
3_sear,2008,u5,15,3.963474988937378
2_amr,2008,u5,15,3.538562059402466
4_eur,2008,u5,15,2.9447290897369385
1_afr,2008,u5,15,4.296817302703857
5_emr,2009,u5,15,4.227392196655273
1_afr,2009,u5,15,4.321305274963379
6_wpr,2009,u5,15,3.12624454498291
4_eur,2009,u5,15,2.7283499240875244
2_amr,2009,u5,15,3.4444119930267334
3_sear,2009,u5,15,3.9133570194244385
6_wpr,2010,u5,15,3.0378353595733643
4_eur,2010,u5,15,2.7648417949676514
1_afr,2010,u5,15,4.342435836791992
3_sear,2010,u5,15,3.8578896522521973
2_amr,2010,u5,15,3.471837282180786
5_emr,2010,u5,15,4.176692962646484
1_afr,2011,u5,15,4.372090816497803
4_eur,2011,u5,15,2.7261006832122803
5_emr,2011,u5,15,4.131091594696045
3_sear,2011,u5,15,3.804347038269043
2_amr,2011,u5,15,3.412386655807495
6_wpr,2011,u5,15,2.911691427230835
2_amr,2012,u5,15,3.3898532390594482
6_wpr,2012,u5,15,2.780344247817993
5_emr,2012,u5,15,4.083475589752197
3_sear,2012,u5,15,3.756695508956909
1_afr,2012,u5,15,4.378695487976074
4_eur,2012,u5,15,2.5489490032196045
1_afr,2013,u5,15,4.4119954109191895
5_emr,2013,u5,15,4.085670471191406
2_amr,2013,u5,15,3.3020336627960205
4_eur,2013,u5,15,2.4632747173309326
3_sear,2013,u5,15,3.733677625656128
6_wpr,2013,u5,15,2.6327831745147705
2_amr,2014,u5,15,3.292717218399048
5_emr,2014,u5,15,4.068943023681641
3_sear,2014,u5,15,3.7088911533355713
4_eur,2014,u5,15,2.3786075115203857
1_afr,2014,u5,15,4.463815212249756
6_wpr,2014,u5,15,2.4912874698638916
2_amr,2015,u5,15,3.270232915878296
4_eur,2015,u5,15,2.2919466495513916
6_wpr,2015,u5,15,2.3722341060638428
1_afr,2015,u5,15,4.479074478149414
5_emr,2015,u5,15,4.029655933380127
3_sear,2015,u5,15,3.721083879470825
2_amr,2016,u5,15,3.234293222427368
1_afr,2016,u5,15,4.48144006729126
3_sear,2016,u5,15,3.5639636516571045
5_emr,2016,u5,15,3.9936821460723877
6_wpr,2016,u5,15,2.269434690475464
4_eur,2016,u5,15,2.207090377807617
1_afr,2017,u5,15,4.370572566986084
2_amr,2017,u5,15,3.1158053874969482
4_eur,2017,u5,15,2.1017463207244873
3_sear,2017,u5,15,3.4067111015319824
5_emr,2017,u5,15,3.903115749359131
6_wpr,2017,u5,15,2.173374652862549
5_emr,2000,u5,16,3.195399761199951
6_wpr,2000,u5,16,1.8272058963775635
1_afr,2000,u5,16,3.359740972518921
2_amr,2000,u5,16,2.0260777473449707
3_sear,2000,u5,16,2.7550199031829834
4_eur,2000,u5,16,2.095684766769409
5_emr,2001,u5,16,3.117037534713745
2_amr,2001,u5,16,2.006274700164795
3_sear,2001,u5,16,2.6836841106414795
6_wpr,2001,u5,16,1.7655569314956665
1_afr,2001,u5,16,3.272773265838623
4_eur,2001,u5,16,1.9794706106185913
5_emr,2002,u5,16,3.021521806716919
3_sear,2002,u5,16,2.6030571460723877
4_eur,2002,u5,16,1.898017168045044
1_afr,2002,u5,16,3.1900627613067627
6_wpr,2002,u5,16,1.7032662630081177
2_amr,2002,u5,16,1.8782907724380493
6_wpr,2003,u5,16,1.6587365865707397
4_eur,2003,u5,16,1.7839546203613281
3_sear,2003,u5,16,2.5302062034606934
1_afr,2003,u5,16,3.0801939964294434
5_emr,2003,u5,16,2.966891050338745
2_amr,2003,u5,16,1.8026372194290161
4_eur,2004,u5,16,1.734037160873413
5_emr,2004,u5,16,2.9247334003448486
6_wpr,2004,u5,16,1.5987659692764282
1_afr,2004,u5,16,2.9989848136901855
3_sear,2004,u5,16,2.454432249069214
2_amr,2004,u5,16,1.736882209777832
4_eur,2005,u5,16,1.6420550346374512
2_amr,2005,u5,16,1.6893616914749146
6_wpr,2005,u5,16,1.499497652053833
5_emr,2005,u5,16,2.8669474124908447
3_sear,2005,u5,16,2.380237102508545
1_afr,2005,u5,16,2.924177408218384
1_afr,2006,u5,16,2.9041435718536377
2_amr,2006,u5,16,1.619099497795105
5_emr,2006,u5,16,2.82444167137146
4_eur,2006,u5,16,1.5731432437896729
3_sear,2006,u5,16,2.295602560043335
6_wpr,2006,u5,16,1.4229300022125244
5_emr,2007,u5,16,2.7790236473083496
1_afr,2007,u5,16,2.871518611907959
6_wpr,2007,u5,16,1.3236557245254517
2_amr,2007,u5,16,1.658276915550232
3_sear,2007,u5,16,2.205559730529785
4_eur,2007,u5,16,1.4914543628692627
5_emr,2008,u5,16,2.755997657775879
6_wpr,2008,u5,16,1.2603633403778076
3_sear,2008,u5,16,2.1169865131378174
2_amr,2008,u5,16,1.6483211517333984
4_eur,2008,u5,16,1.4286515712738037
1_afr,2008,u5,16,2.8335394859313965
5_emr,2009,u5,16,2.7236955165863037
1_afr,2009,u5,16,2.83771014213562
6_wpr,2009,u5,16,1.2339125871658325
4_eur,2009,u5,16,1.484684944152832
2_amr,2009,u5,16,1.5993971824645996
3_sear,2009,u5,16,2.0269935131073
6_wpr,2010,u5,16,1.2117714881896973
4_eur,2010,u5,16,1.3816025257110596
1_afr,2010,u5,16,2.8313381671905518
3_sear,2010,u5,16,1.9290921688079834
2_amr,2010,u5,16,1.5687000751495361
5_emr,2010,u5,16,2.6798927783966064
1_afr,2011,u5,16,2.827282190322876
4_eur,2011,u5,16,1.3334511518478394
5_emr,2011,u5,16,2.668318271636963
3_sear,2011,u5,16,1.8426191806793213
2_amr,2011,u5,16,1.4594812393188477
6_wpr,2011,u5,16,1.2270230054855347
2_amr,2012,u5,16,1.4504592418670654
6_wpr,2012,u5,16,1.2078361511230469
5_emr,2012,u5,16,2.653499126434326
3_sear,2012,u5,16,1.7418980598449707
1_afr,2012,u5,16,2.7912521362304688
4_eur,2012,u5,16,1.3272310495376587
1_afr,2013,u5,16,2.787052869796753
5_emr,2013,u5,16,2.7366504669189453
2_amr,2013,u5,16,1.3968815803527832
4_eur,2013,u5,16,1.2014429569244385
3_sear,2013,u5,16,1.6436231136322021
6_wpr,2013,u5,16,1.1437976360321045
2_amr,2014,u5,16,1.3388104438781738
5_emr,2014,u5,16,2.7319350242614746
3_sear,2014,u5,16,1.5541865825653076
4_eur,2014,u5,16,1.1423155069351196
1_afr,2014,u5,16,2.8001949787139893
6_wpr,2014,u5,16,1.0965102910995483
2_amr,2015,u5,16,1.3082257509231567
4_eur,2015,u5,16,1.0743536949157715
6_wpr,2015,u5,16,1.0622291564941406
1_afr,2015,u5,16,2.7733676433563232
5_emr,2015,u5,16,2.6892623901367188
3_sear,2015,u5,16,1.5026061534881592
2_amr,2016,u5,16,1.3050426244735718
1_afr,2016,u5,16,2.7459378242492676
3_sear,2016,u5,16,1.4168579578399658
5_emr,2016,u5,16,2.6624627113342285
6_wpr,2016,u5,16,1.0146658420562744
4_eur,2016,u5,16,1.0428745746612549
1_afr,2017,u5,16,2.662628412246704
2_amr,2017,u5,16,1.2578401565551758
4_eur,2017,u5,16,1.005185604095459
3_sear,2017,u5,16,1.3439793586730957
5_emr,2017,u5,16,2.6485798358917236
6_wpr,2017,u5,16,0.9821561574935913
5_emr,2000,u5,17,3.807333469390869
6_wpr,2000,u5,17,4.466233730316162
1_afr,2000,u5,17,4.755105018615723
2_amr,2000,u5,17,1.7127506732940674
3_sear,2000,u5,17,3.0431957244873047
4_eur,2000,u5,17,1.3242113590240479
5_emr,2001,u5,17,3.766587734222412
2_amr,2001,u5,17,1.6654016971588135
3_sear,2001,u5,17,2.9729230403900146
6_wpr,2001,u5,17,4.0527119636535645
1_afr,2001,u5,17,4.691308498382568
4_eur,2001,u5,17,1.253491997718811
5_emr,2002,u5,17,3.70247220993042
3_sear,2002,u5,17,2.8842122554779053
4_eur,2002,u5,17,1.1762497425079346
1_afr,2002,u5,17,4.63270902633667
6_wpr,2002,u5,17,3.6439573764801025
2_amr,2002,u5,17,1.633535623550415
6_wpr,2003,u5,17,3.294128894805908
4_eur,2003,u5,17,1.1034491062164307
3_sear,2003,u5,17,2.8068747520446777
1_afr,2003,u5,17,4.536563396453857
5_emr,2003,u5,17,3.657055377960205
2_amr,2003,u5,17,1.5239672660827637
4_eur,2004,u5,17,1.072460651397705
5_emr,2004,u5,17,3.6110405921936035
6_wpr,2004,u5,17,3.0014543533325195
1_afr,2004,u5,17,4.468825340270996
3_sear,2004,u5,17,3.529285430908203
2_amr,2004,u5,17,1.5034780502319336
4_eur,2005,u5,17,1.0088143348693848
2_amr,2005,u5,17,1.4565290212631226
6_wpr,2005,u5,17,2.8237836360931396
5_emr,2005,u5,17,3.5494771003723145
3_sear,2005,u5,17,2.6573026180267334
1_afr,2005,u5,17,4.404775619506836
1_afr,2006,u5,17,4.4220428466796875
2_amr,2006,u5,17,1.4263570308685303
5_emr,2006,u5,17,3.5001699924468994
4_eur,2006,u5,17,0.929726243019104
3_sear,2006,u5,17,2.574695348739624
6_wpr,2006,u5,17,2.650103807449341
5_emr,2007,u5,17,3.450233221054077
1_afr,2007,u5,17,4.4199676513671875
6_wpr,2007,u5,17,2.470661163330078
2_amr,2007,u5,17,1.3540250062942505
3_sear,2007,u5,17,2.49082350730896
4_eur,2007,u5,17,0.8768408298492432
5_emr,2008,u5,17,3.424100637435913
6_wpr,2008,u5,17,2.3508331775665283
3_sear,2008,u5,17,2.9541921615600586
2_amr,2008,u5,17,1.2953988313674927
4_eur,2008,u5,17,0.8487511277198792
1_afr,2008,u5,17,4.4011030197143555
5_emr,2009,u5,17,3.3871283531188965
1_afr,2009,u5,17,4.443110942840576
6_wpr,2009,u5,17,2.192790985107422
4_eur,2009,u5,17,0.8150725960731506
2_amr,2009,u5,17,1.2813897132873535
3_sear,2009,u5,17,2.3223350048065186
6_wpr,2010,u5,17,2.053974151611328
4_eur,2010,u5,17,0.8173201084136963
1_afr,2010,u5,17,4.467288017272949
3_sear,2010,u5,17,2.228196620941162
2_amr,2010,u5,17,3.5132856369018555
5_emr,2010,u5,17,3.336601972579956
1_afr,2011,u5,17,4.493811130523682
4_eur,2011,u5,17,0.7734684348106384
5_emr,2011,u5,17,3.3269734382629395
3_sear,2011,u5,17,2.1341912746429443
2_amr,2011,u5,17,1.2277412414550781
6_wpr,2011,u5,17,1.959739327430725
2_amr,2012,u5,17,1.205165147781372
6_wpr,2012,u5,17,1.8594239950180054
5_emr,2012,u5,17,3.3157906532287598
3_sear,2012,u5,17,2.0321922302246094
1_afr,2012,u5,17,4.468086242675781
4_eur,2012,u5,17,0.7544248700141907
1_afr,2013,u5,17,4.497894287109375
5_emr,2013,u5,17,3.3670918941497803
2_amr,2013,u5,17,1.167978286743164
4_eur,2013,u5,17,0.7529006004333496
3_sear,2013,u5,17,1.9479355812072754
6_wpr,2013,u5,17,1.7528623342514038
2_amr,2014,u5,17,1.1379514932632446
5_emr,2014,u5,17,3.3425328731536865
3_sear,2014,u5,17,1.8514138460159302
4_eur,2014,u5,17,0.7211812734603882
1_afr,2014,u5,17,4.558177471160889
6_wpr,2014,u5,17,1.6683506965637207
2_amr,2015,u5,17,1.1370691061019897
4_eur,2015,u5,17,0.6812533736228943
6_wpr,2015,u5,17,1.6234263181686401
1_afr,2015,u5,17,4.54410982131958
5_emr,2015,u5,17,3.4155092239379883
3_sear,2015,u5,17,1.806789755821228
2_amr,2016,u5,17,1.1146591901779175
1_afr,2016,u5,17,4.520260810852051
3_sear,2016,u5,17,1.7240269184112549
5_emr,2016,u5,17,3.290034770965576
6_wpr,2016,u5,17,1.5394303798675537
4_eur,2016,u5,17,0.6583102941513062
1_afr,2017,u5,17,4.400051593780518
2_amr,2017,u5,17,1.094197154045105
4_eur,2017,u5,17,0.6323211789131165
3_sear,2017,u5,17,1.641904354095459
5_emr,2017,u5,17,3.2047646045684814
6_wpr,2017,u5,17,1.4803513288497925
