region,year,age_group,cause,fraction_of_deaths
6_wpr,2014,u5,9,0.13904835283756256
2_amr,2015,u5,9,0.09825292974710464
4_eur,2015,u5,9,0.09755128622055054
6_wpr,2015,u5,9,0.1376795470714569
1_afr,2015,u5,9,0.158827006816864
5_emr,2015,u5,9,0.146659716963768
3_sear,2015,u5,9,0.1489490568637848
2_amr,2016,u5,9,0.09835880994796753
1_afr,2016,u5,9,0.15865807235240936
3_sear,2016,u5,9,0.14638039469718933
5_emr,2016,u5,9,0.1469547599554062
6_wpr,2016,u5,9,0.13619087636470795
4_eur,2016,u5,9,0.09360425919294357
1_afr,2017,u5,9,0.1607545167207718
2_amr,2017,u5,9,0.09867770969867706
4_eur,2017,u5,9,0.09276385605335236
3_sear,2017,u5,9,0.14394144713878632
5_emr,2017,u5,9,0.14707595109939575
6_wpr,2017,u5,9,0.13457559049129486
5_emr,2000,u5,10,0.15762954950332642
6_wpr,2000,u5,10,0.15587709844112396
1_afr,2000,u5,10,0.089731864631176
2_amr,2000,u5,10,0.21063965559005737
3_sear,2000,u5,10,0.1696821004152298
4_eur,2000,u5,10,0.21140697598457336
5_emr,2001,u5,10,0.15921899676322937
2_amr,2001,u5,10,0.21119025349617004
3_sear,2001,u5,10,0.1720348447561264
6_wpr,2001,u5,10,0.16171808540821075
1_afr,2001,u5,10,0.09027934074401855
4_eur,2001,u5,10,0.21473345160484314
5_emr,2002,u5,10,0.1615387201309204
3_sear,2002,u5,10,0.17661762237548828
4_eur,2002,u5,10,0.21772168576717377
1_afr,2002,u5,10,0.09060314297676086
6_wpr,2002,u5,10,0.16726456582546234
2_amr,2002,u5,10,0.2095557302236557
6_wpr,2003,u5,10,0.17212238907814026
4_eur,2003,u5,10,0.2187788039445877
3_sear,2003,u5,10,0.17978864908218384
1_afr,2003,u5,10,0.0903332531452179
5_emr,2003,u5,10,0.16315674781799316
2_amr,2003,u5,10,0.21057948470115662
4_eur,2004,u5,10,0.22319406270980835
5_emr,2004,u5,10,0.16695454716682434
6_wpr,2004,u5,10,0.1773364245891571
1_afr,2004,u5,10,0.09544704854488373
3_sear,2004,u5,10,0.18011167645454407
2_amr,2004,u5,10,0.2060776650905609
4_eur,2005,u5,10,0.2232849895954132
2_amr,2005,u5,10,0.2101823091506958
6_wpr,2005,u5,10,0.18244685232639313
5_emr,2005,u5,10,0.17095032334327698
3_sear,2005,u5,10,0.1892080307006836
1_afr,2005,u5,10,0.09415602684020996
1_afr,2006,u5,10,0.09967988729476929
2_amr,2006,u5,10,0.20605628192424774
5_emr,2006,u5,10,0.17472301423549652
4_eur,2006,u5,10,0.22352038323879242
3_sear,2006,u5,10,0.19216491281986237
6_wpr,2006,u5,10,0.18597464263439178
5_emr,2007,u5,10,0.17967526614665985
1_afr,2007,u5,10,0.1022147610783577
6_wpr,2007,u5,10,0.1877252757549286
2_amr,2007,u5,10,0.20784340798854828
3_sear,2007,u5,10,0.20110929012298584
4_eur,2007,u5,10,0.22372590005397797
5_emr,2008,u5,10,0.18372732400894165
6_wpr,2008,u5,10,0.18650847673416138
3_sear,2008,u5,10,0.205330029129982
2_amr,2008,u5,10,0.21001096069812775
4_eur,2008,u5,10,0.22356094419956207
1_afr,2008,u5,10,0.10310984402894974
5_emr,2009,u5,10,0.18744917213916779
1_afr,2009,u5,10,0.1057538092136383
6_wpr,2009,u5,10,0.18454740941524506
4_eur,2009,u5,10,0.2224089652299881
2_amr,2009,u5,10,0.20962542295455933
3_sear,2009,u5,10,0.21188868582248688
6_wpr,2010,u5,10,0.1838463544845581
4_eur,2010,u5,10,0.22271518409252167
1_afr,2010,u5,10,0.10900489240884781
3_sear,2010,u5,10,0.2206498235464096
2_amr,2010,u5,10,0.18483631312847137
5_emr,2010,u5,10,0.19220948219299316
1_afr,2011,u5,10,0.11133036017417908
4_eur,2011,u5,10,0.21710504591464996
5_emr,2011,u5,10,0.19219240546226501
3_sear,2011,u5,10,0.2271742820739746
2_amr,2011,u5,10,0.21002031862735748
6_wpr,2011,u5,10,0.18129143118858337
2_amr,2012,u5,10,0.20969179272651672
6_wpr,2012,u5,10,0.17964254319667816
5_emr,2012,u5,10,0.19723421335220337
3_sear,2012,u5,10,0.23687046766281128
1_afr,2012,u5,10,0.11564499139785767
4_eur,2012,u5,10,0.22228965163230896
1_afr,2013,u5,10,0.1168842539191246
5_emr,2013,u5,10,0.20175786316394806
2_amr,2013,u5,10,0.21063891053199768
4_eur,2013,u5,10,0.22398103773593903
3_sear,2013,u5,10,0.24549609422683716
6_wpr,2013,u5,10,0.17744338512420654
2_amr,2014,u5,10,0.21163137257099152
5_emr,2014,u5,10,0.20023058354854584
3_sear,2014,u5,10,0.2500665485858917
4_eur,2014,u5,10,0.22204066812992096
1_afr,2014,u5,10,0.12003616988658905
6_wpr,2014,u5,10,0.1733854115009308
2_amr,2015,u5,10,0.20994932949543
4_eur,2015,u5,10,0.22163720428943634
6_wpr,2015,u5,10,0.17342334985733032
1_afr,2015,u5,10,0.12081918120384216
5_emr,2015,u5,10,0.20179036259651184
3_sear,2015,u5,10,0.2563895285129547
2_amr,2016,u5,10,0.21320734918117523
1_afr,2016,u5,10,0.12095686048269272
3_sear,2016,u5,10,0.26026126742362976
5_emr,2016,u5,10,0.20297279953956604
6_wpr,2016,u5,10,0.17296281456947327
4_eur,2016,u5,10,0.22053128480911255
1_afr,2017,u5,10,0.12449558824300766
2_amr,2017,u5,10,0.21407575905323029
4_eur,2017,u5,10,0.22080963850021362
3_sear,2017,u5,10,0.26290127635002136
5_emr,2017,u5,10,0.20388074219226837
6_wpr,2017,u5,10,0.17288552224636078
5_emr,2000,u5,11,0.1333371251821518
6_wpr,2000,u5,11,0.1467047929763794
1_afr,2000,u5,11,0.0910559669137001
2_amr,2000,u5,11,0.08613734692335129
3_sear,2000,u5,11,0.13108955323696136
4_eur,2000,u5,11,0.08772891759872437
5_emr,2001,u5,11,0.13308541476726532
2_amr,2001,u5,11,0.08611437678337097
3_sear,2001,u5,11,0.13029257953166962
6_wpr,2001,u5,11,0.14826026558876038
1_afr,2001,u5,11,0.09278721362352371
4_eur,2001,u5,11,0.08860614895820618
5_emr,2002,u5,11,0.13356906175613403
3_sear,2002,u5,11,0.13074256479740143
4_eur,2002,u5,11,0.08988745510578156
1_afr,2002,u5,11,0.09424307197332382
6_wpr,2002,u5,11,0.14681455492973328
2_amr,2002,u5,11,0.0871521532535553
6_wpr,2003,u5,11,0.14429795742034912
4_eur,2003,u5,11,0.09045909345149994
3_sear,2003,u5,11,0.12981213629245758
1_afr,2003,u5,11,0.09468740224838257
5_emr,2003,u5,11,0.1332320272922516
2_amr,2003,u5,11,0.08558729290962219
4_eur,2004,u5,11,0.09105069935321808
5_emr,2004,u5,11,0.13422700762748718
6_wpr,2004,u5,11,0.1392781287431717
1_afr,2004,u5,11,0.1005144938826561
3_sear,2004,u5,11,0.12666824460029602
2_amr,2004,u5,11,0.08711590617895126
4_eur,2005,u5,11,0.09260912239551544
2_amr,2005,u5,11,0.08620478957891464
6_wpr,2005,u5,11,0.13530251383781433
5_emr,2005,u5,11,0.13466590642929077
3_sear,2005,u5,11,0.12952332198619843
1_afr,2005,u5,11,0.09930476546287537
1_afr,2006,u5,11,0.10507428646087646
2_amr,2006,u5,11,0.08785215020179749
5_emr,2006,u5,11,0.13440842926502228
4_eur,2006,u5,11,0.09433459490537643
3_sear,2006,u5,11,0.12757784128189087
6_wpr,2006,u5,11,0.13504378497600555
5_emr,2007,u5,11,0.13512691855430603
1_afr,2007,u5,11,0.10753380507230759
6_wpr,2007,u5,11,0.13371843099594116
2_amr,2007,u5,11,0.08827834576368332
3_sear,2007,u5,11,0.1291303187608719
4_eur,2007,u5,11,0.09577041864395142
5_emr,2008,u5,11,0.13578054308891296
6_wpr,2008,u5,11,0.132343590259552
3_sear,2008,u5,11,0.12711100280284882
2_amr,2008,u5,11,0.0884854644536972
4_eur,2008,u5,11,0.09700675308704376
1_afr,2008,u5,11,0.1083255410194397
5_emr,2009,u5,11,0.1358010619878769
1_afr,2009,u5,11,0.11050840467214584
6_wpr,2009,u5,11,0.1306242048740387
4_eur,2009,u5,11,0.09962237626314163
2_amr,2009,u5,11,0.0876619964838028
3_sear,2009,u5,11,0.12601330876350403
6_wpr,2010,u5,11,0.12860628962516785
4_eur,2010,u5,11,0.09774919599294662
1_afr,2010,u5,11,0.11225597560405731
3_sear,2010,u5,11,0.1257687509059906
2_amr,2010,u5,11,0.07731705158948898
5_emr,2010,u5,11,0.13538089394569397
1_afr,2011,u5,11,0.11291983723640442
4_eur,2011,u5,11,0.0967201367020607
5_emr,2011,u5,11,0.13139265775680542
3_sear,2011,u5,11,0.12397604435682297
2_amr,2011,u5,11,0.08718301355838776
6_wpr,2011,u5,11,0.12651140987873077
2_amr,2012,u5,11,0.08607550710439682
6_wpr,2012,u5,11,0.12615756690502167
5_emr,2012,u5,11,0.13170920312404633
3_sear,2012,u5,11,0.12388183921575546
1_afr,2012,u5,11,0.11568902432918549
4_eur,2012,u5,11,0.0949244573712349
1_afr,2013,u5,11,0.11599820107221603
5_emr,2013,u5,11,0.1333145648241043
2_amr,2013,u5,11,0.08646947145462036
4_eur,2013,u5,11,0.09432461857795715
3_sear,2013,u5,11,0.12326481193304062
6_wpr,2013,u5,11,0.12667937576770782
2_amr,2014,u5,11,0.08768946677446365
5_emr,2014,u5,11,0.13217781484127045
3_sear,2014,u5,11,0.1208919957280159
4_eur,2014,u5,11,0.09353066980838776
1_afr,2014,u5,11,0.11923839896917343
6_wpr,2014,u5,11,0.12719354033470154
2_amr,2015,u5,11,0.0884556770324707
4_eur,2015,u5,11,0.09371119737625122
6_wpr,2015,u5,11,0.12970192730426788
1_afr,2015,u5,11,0.12036240100860596
5_emr,2015,u5,11,0.133258655667305
3_sear,2015,u5,11,0.11977500468492508
2_amr,2016,u5,11,0.08837033063173294
1_afr,2016,u5,11,0.1210717111825943
3_sear,2016,u5,11,0.1216120570898056
5_emr,2016,u5,11,0.13400526344776154
6_wpr,2016,u5,11,0.1288045197725296
4_eur,2016,u5,11,0.0941401794552803
1_afr,2017,u5,11,0.1247330904006958
2_amr,2017,u5,11,0.08824601769447327
4_eur,2017,u5,11,0.09383565932512283
3_sear,2017,u5,11,0.12296891957521439
5_emr,2017,u5,11,0.13483826816082
6_wpr,2017,u5,11,0.128147691488266
5_emr,2000,u5,12,0.056904397904872894
6_wpr,2000,u5,12,0.017781659960746765
1_afr,2000,u5,12,0.033332131803035736
2_amr,2000,u5,12,0.06017419323325157
3_sear,2000,u5,12,0.07088347524404526
4_eur,2000,u5,12,0.03634478151798248
5_emr,2001,u5,12,0.05959542468190193
2_amr,2001,u5,12,0.060709159821271896
3_sear,2001,u5,12,0.07136235386133194
6_wpr,2001,u5,12,0.018524834886193275
1_afr,2001,u5,12,0.03477969765663147
4_eur,2001,u5,12,0.03649583458900452
5_emr,2002,u5,12,0.06249196454882622
3_sear,2002,u5,12,0.07252724468708038
4_eur,2002,u5,12,0.03699507936835289
1_afr,2002,u5,12,0.03644555062055588
6_wpr,2002,u5,12,0.0194806307554245
2_amr,2002,u5,12,0.06129917502403259
6_wpr,2003,u5,12,0.020442910492420197
4_eur,2003,u5,12,0.037602752447128296
3_sear,2003,u5,12,0.0727400928735733
1_afr,2003,u5,12,0.03790643438696861
5_emr,2003,u5,12,0.06442347168922424
2_amr,2003,u5,12,0.06257019937038422
4_eur,2004,u5,12,0.03797401860356331
5_emr,2004,u5,12,0.06683170795440674
6_wpr,2004,u5,12,0.020885320380330086
1_afr,2004,u5,12,0.04185526445508003
3_sear,2004,u5,12,0.07165162265300751
2_amr,2004,u5,12,0.0644182562828064
4_eur,2005,u5,12,0.038603171706199646
2_amr,2005,u5,12,0.0644068717956543
6_wpr,2005,u5,12,0.02128746546804905
5_emr,2005,u5,12,0.06873669475317001
3_sear,2005,u5,12,0.07390988618135452
1_afr,2005,u5,12,0.042931683361530304
1_afr,2006,u5,12,0.046717625111341476
2_amr,2006,u5,12,0.06368456035852432
5_emr,2006,u5,12,0.06991836428642273
4_eur,2006,u5,12,0.03907310590147972
3_sear,2006,u5,12,0.07322964072227478
6_wpr,2006,u5,12,0.021567147225141525
5_emr,2007,u5,12,0.07133006304502487
1_afr,2007,u5,12,0.0495137944817543
6_wpr,2007,u5,12,0.02221498265862465
2_amr,2007,u5,12,0.06538166850805283
3_sear,2007,u5,12,0.07463342696428299
4_eur,2007,u5,12,0.03949388116598129
5_emr,2008,u5,12,0.07340683043003082
6_wpr,2008,u5,12,0.023953573778271675
3_sear,2008,u5,12,0.07408437132835388
2_amr,2008,u5,12,0.06496959924697876
4_eur,2008,u5,12,0.04048844054341316
1_afr,2008,u5,12,0.051303889602422714
5_emr,2009,u5,12,0.07457298040390015
1_afr,2009,u5,12,0.05303987115621567
6_wpr,2009,u5,12,0.025464626029133797
4_eur,2009,u5,12,0.041843120008707047
2_amr,2009,u5,12,0.06644459068775177
3_sear,2009,u5,12,0.07443257421255112
6_wpr,2010,u5,12,0.027231190353631973
4_eur,2010,u5,12,0.04038437083363533
1_afr,2010,u5,12,0.05378209054470062
3_sear,2010,u5,12,0.07528924196958542
2_amr,2010,u5,12,0.057214464992284775
5_emr,2010,u5,12,0.0753597617149353
1_afr,2011,u5,12,0.05320815369486809
4_eur,2011,u5,12,0.04106695204973221
5_emr,2011,u5,12,0.07299450784921646
3_sear,2011,u5,12,0.07505452632904053
2_amr,2011,u5,12,0.06666296720504761
6_wpr,2011,u5,12,0.029060691595077515
2_amr,2012,u5,12,0.06690084934234619
6_wpr,2012,u5,12,0.030246853828430176
5_emr,2012,u5,12,0.07321157306432724
3_sear,2012,u5,12,0.07563593238592148
1_afr,2012,u5,12,0.05378933995962143
4_eur,2012,u5,12,0.04072187840938568
1_afr,2013,u5,12,0.05366980656981468
5_emr,2013,u5,12,0.07384144514799118
2_amr,2013,u5,12,0.06651727110147476
4_eur,2013,u5,12,0.04046114906668663
3_sear,2013,u5,12,0.07557997852563858
6_wpr,2013,u5,12,0.03152018412947655
2_amr,2014,u5,12,0.06617511063814163
5_emr,2014,u5,12,0.07368672639131546
3_sear,2014,u5,12,0.07450602203607559
4_eur,2014,u5,12,0.041928552091121674
1_afr,2014,u5,12,0.055485889315605164
6_wpr,2014,u5,12,0.03273477405309677
2_amr,2015,u5,12,0.06794532388448715
4_eur,2015,u5,12,0.04126657545566559
6_wpr,2015,u5,12,0.034016676247119904
1_afr,2015,u5,12,0.056393951177597046
5_emr,2015,u5,12,0.07497967034578323
3_sear,2015,u5,12,0.07400445640087128
2_amr,2016,u5,12,0.06798312067985535
1_afr,2016,u5,12,0.057174671441316605
3_sear,2016,u5,12,0.0752389207482338
5_emr,2016,u5,12,0.07641168683767319
6_wpr,2016,u5,12,0.034874483942985535
4_eur,2016,u5,12,0.04094705358147621
1_afr,2017,u5,12,0.059032078832387924
2_amr,2017,u5,12,0.06817956268787384
4_eur,2017,u5,12,0.04075675085186958
3_sear,2017,u5,12,0.07605447620153427
5_emr,2017,u5,12,0.0769570842385292
6_wpr,2017,u5,12,0.03559327498078346
5_emr,2000,u5,13,0.07729922235012054
6_wpr,2000,u5,13,0.07618661224842072
1_afr,2000,u5,13,0.07203127443790436
2_amr,2000,u5,13,0.10179578512907028
3_sear,2000,u5,13,0.08945940434932709
4_eur,2000,u5,13,0.08032958954572678
5_emr,2001,u5,13,0.07776571810245514
2_amr,2001,u5,13,0.10280386358499527
3_sear,2001,u5,13,0.08808664232492447
6_wpr,2001,u5,13,0.07693323493003845
1_afr,2001,u5,13,0.07285750657320023
4_eur,2001,u5,13,0.07959314435720444
5_emr,2002,u5,13,0.078643798828125
3_sear,2002,u5,13,0.0874415710568428
4_eur,2002,u5,13,0.07868150621652603
1_afr,2002,u5,13,0.07360199093818665
6_wpr,2002,u5,13,0.07757717370986938
2_amr,2002,u5,13,0.10268300771713257
6_wpr,2003,u5,13,0.07709480822086334
4_eur,2003,u5,13,0.07862421125173569
3_sear,2003,u5,13,0.08616204559803009
1_afr,2003,u5,13,0.07320667803287506
5_emr,2003,u5,13,0.07906673848628998
2_amr,2003,u5,13,0.10350827872753143
4_eur,2004,u5,13,0.07390538603067398
5_emr,2004,u5,13,0.080292709171772
6_wpr,2004,u5,13,0.07557084411382675
1_afr,2004,u5,13,0.07747312635183334
3_sear,2004,u5,13,0.08343372493982315
2_amr,2004,u5,13,0.0996919497847557
4_eur,2005,u5,13,0.07165108621120453
2_amr,2005,u5,13,0.09838306158781052
6_wpr,2005,u5,13,0.07312589883804321
5_emr,2005,u5,13,0.08115467429161072
3_sear,2005,u5,13,0.08460471779108047
1_afr,2005,u5,13,0.07640546560287476
1_afr,2006,u5,13,0.08188126981258392
2_amr,2006,u5,13,0.09649939090013504
5_emr,2006,u5,13,0.08182934671640396
4_eur,2006,u5,13,0.07372827082872391
3_sear,2006,u5,13,0.08266344666481018
6_wpr,2006,u5,13,0.06979893893003464
5_emr,2007,u5,13,0.08284783363342285
1_afr,2007,u5,13,0.08458912372589111
6_wpr,2007,u5,13,0.06844436377286911
2_amr,2007,u5,13,0.09622427821159363
3_sear,2007,u5,13,0.08296097069978714
4_eur,2007,u5,13,0.07504845410585403
5_emr,2008,u5,13,0.0842742919921875
6_wpr,2008,u5,13,0.06957545131444931
3_sear,2008,u5,13,0.08120080828666687
2_amr,2008,u5,13,0.0939091220498085
4_eur,2008,u5,13,0.0758071020245552
1_afr,2008,u5,13,0.08608538657426834
5_emr,2009,u5,13,0.08506674319505692
1_afr,2009,u5,13,0.08972659707069397
6_wpr,2009,u5,13,0.07128521800041199
4_eur,2009,u5,13,0.0719742402434349
2_amr,2009,u5,13,0.09300535917282104
3_sear,2009,u5,13,0.08026391267776489
6_wpr,2010,u5,13,0.07530146837234497
4_eur,2010,u5,13,0.07094414532184601
1_afr,2010,u5,13,0.09266916662454605
3_sear,2010,u5,13,0.07983996719121933
2_amr,2010,u5,13,0.08306801319122314
5_emr,2010,u5,13,0.08566942811012268
1_afr,2011,u5,13,0.09460939466953278
4_eur,2011,u5,13,0.07368846237659454
5_emr,2011,u5,13,0.08418262749910355
3_sear,2011,u5,13,0.07836896181106567
2_amr,2011,u5,13,0.09361010044813156
6_wpr,2011,u5,13,0.07643996179103851
2_amr,2012,u5,13,0.09422407299280167
6_wpr,2012,u5,13,0.07676175236701965
5_emr,2012,u5,13,0.08507443964481354
3_sear,2012,u5,13,0.07793466001749039
1_afr,2012,u5,13,0.09775542467832565
4_eur,2012,u5,13,0.0753684788942337
1_afr,2013,u5,13,0.0999031662940979
5_emr,2013,u5,13,0.08895426243543625
2_amr,2013,u5,13,0.0973636582493782
4_eur,2013,u5,13,0.07546919584274292
3_sear,2013,u5,13,0.07823643088340759
6_wpr,2013,u5,13,0.07866580039262772
2_amr,2014,u5,13,0.09902814030647278
5_emr,2014,u5,13,0.09024384617805481
3_sear,2014,u5,13,0.07678468525409698
4_eur,2014,u5,13,0.07936563342809677
1_afr,2014,u5,13,0.10534699261188507
6_wpr,2014,u5,13,0.07965578138828278
2_amr,2015,u5,13,0.09894895553588867
4_eur,2015,u5,13,0.08129829168319702
6_wpr,2015,u5,13,0.08326880633831024
1_afr,2015,u5,13,0.10746768862009048
5_emr,2015,u5,13,0.09119180589914322
3_sear,2015,u5,13,0.07766982167959213
2_amr,2016,u5,13,0.09764613956212997
1_afr,2016,u5,13,0.108763687312603
3_sear,2016,u5,13,0.07870277017354965
5_emr,2016,u5,13,0.09303253889083862
6_wpr,2016,u5,13,0.08482075482606888
4_eur,2016,u5,13,0.08160331100225449
1_afr,2017,u5,13,0.11057620495557785
2_amr,2017,u5,13,0.0965866968035698
4_eur,2017,u5,13,0.0811484158039093
3_sear,2017,u5,13,0.07896245270967484
5_emr,2017,u5,13,0.09372679889202118
6_wpr,2017,u5,13,0.08622328191995621
5_emr,2000,u5,15,0.058425452560186386
6_wpr,2000,u5,15,0.11667425185441971
1_afr,2000,u5,15,0.031889814883470535
2_amr,2000,u5,15,0.155709370970726
3_sear,2000,u5,15,0.051236119121313095
4_eur,2000,u5,15,0.20052042603492737
5_emr,2001,u5,15,0.05947262421250343
2_amr,2001,u5,15,0.15908248722553253
3_sear,2001,u5,15,0.05253438651561737
6_wpr,2001,u5,15,0.12570732831954956
1_afr,2001,u5,15,0.032219186425209045
4_eur,2001,u5,15,0.20419417321681976
5_emr,2002,u5,15,0.06072869524359703
3_sear,2002,u5,15,0.05446293577551842
4_eur,2002,u5,15,0.20600426197052002
1_afr,2002,u5,15,0.03261195868253708
6_wpr,2002,u5,15,0.13342224061489105
2_amr,2002,u5,15,0.16341105103492737
6_wpr,2003,u5,15,0.13746412098407745
4_eur,2003,u5,15,0.20918238162994385
3_sear,2003,u5,15,0.056016165763139725
1_afr,2003,u5,15,0.03273439034819603
5_emr,2003,u5,15,0.06166425719857216
2_amr,2003,u5,15,0.16685546934604645
4_eur,2004,u5,15,0.21102014183998108
5_emr,2004,u5,15,0.06329292804002762
6_wpr,2004,u5,15,0.14510305225849152
1_afr,2004,u5,15,0.03502779081463814
3_sear,2004,u5,15,0.05673253536224365
2_amr,2004,u5,15,0.17437301576137543
4_eur,2005,u5,15,0.21463899314403534
2_amr,2005,u5,15,0.17680373787879944
6_wpr,2005,u5,15,0.1516558825969696
5_emr,2005,u5,15,0.06473008543252945
3_sear,2005,u5,15,0.06029464304447174
1_afr,2005,u5,15,0.035090915858745575
1_afr,2006,u5,15,0.03801215812563896
2_amr,2006,u5,15,0.1856413185596466
5_emr,2006,u5,15,0.06600887328386307
4_eur,2006,u5,15,0.21619945764541626
3_sear,2006,u5,15,0.06184276193380356
6_wpr,2006,u5,15,0.1581214964389801
5_emr,2007,u5,15,0.06764040887355804
1_afr,2007,u5,15,0.039973221719264984
6_wpr,2007,u5,15,0.1629158854484558
2_amr,2007,u5,15,0.18783292174339294
3_sear,2007,u5,15,0.06526980549097061
4_eur,2007,u5,15,0.21791984140872955
5_emr,2008,u5,15,0.06929264962673187
6_wpr,2008,u5,15,0.16274738311767578
3_sear,2008,u5,15,0.06711344420909882
2_amr,2008,u5,15,0.19417183101177216
4_eur,2008,u5,15,0.2202601432800293
1_afr,2008,u5,15,0.04138680920004845
5_emr,2009,u5,15,0.07057121396064758
1_afr,2009,u5,15,0.04365577921271324
6_wpr,2009,u5,15,0.16592349112033844
4_eur,2009,u5,15,0.21408778429031372
2_amr,2009,u5,15,0.1957629770040512
3_sear,2009,u5,15,0.06966841965913773
6_wpr,2010,u5,15,0.17082341015338898
4_eur,2010,u5,15,0.22684921324253082
1_afr,2010,u5,15,0.045860301703214645
3_sear,2010,u5,15,0.07294246554374695
2_amr,2010,u5,15,0.17880085110664368
5_emr,2010,u5,15,0.07175834476947784
1_afr,2011,u5,15,0.04774945601820946
4_eur,2011,u5,15,0.23329202830791473
5_emr,2011,u5,15,0.07110719382762909
3_sear,2011,u5,15,0.07564444839954376
2_amr,2011,u5,15,0.20682331919670105
6_wpr,2011,u5,15,0.17289134860038757
2_amr,2012,u5,15,0.2113092690706253
6_wpr,2012,u5,15,0.17445142567157745
5_emr,2012,u5,15,0.07267190515995026
3_sear,2012,u5,15,0.07967634499073029
1_afr,2012,u5,15,0.050411488860845566
4_eur,2012,u5,15,0.22746986150741577
1_afr,2013,u5,15,0.052273545414209366
5_emr,2013,u5,15,0.07525388896465302
2_amr,2013,u5,15,0.21130749583244324
4_eur,2013,u5,15,0.22939547896385193
3_sear,2013,u5,15,0.0841033086180687
6_wpr,2013,u5,15,0.1738274097442627
2_amr,2014,u5,15,0.21585877239704132
5_emr,2014,u5,15,0.07586575299501419
3_sear,2014,u5,15,0.08746138960123062
4_eur,2014,u5,15,0.23164188861846924
1_afr,2014,u5,15,0.05567185953259468
6_wpr,2014,u5,15,0.1710396558046341
2_amr,2015,u5,15,0.21919426321983337
4_eur,2015,u5,15,0.23399265110492706
6_wpr,2015,u5,15,0.17208169400691986
1_afr,2015,u5,15,0.05773920565843582
5_emr,2015,u5,15,0.07742904126644135
3_sear,2015,u5,15,0.09260857105255127
2_amr,2016,u5,15,0.21797196567058563
1_afr,2016,u5,15,0.05948754772543907
3_sear,2016,u5,15,0.09407687187194824
5_emr,2016,u5,15,0.0789591521024704
6_wpr,2016,u5,15,0.1723977029323578
4_eur,2016,u5,15,0.23639604449272156
1_afr,2017,u5,15,0.061124514788389206
2_amr,2017,u5,15,0.21712110936641693
4_eur,2017,u5,15,0.2359752357006073
3_sear,2017,u5,15,0.09465014189481735
5_emr,2017,u5,15,0.07919086515903473
6_wpr,2017,u5,15,0.17221751809120178
5_emr,2000,u5,16,0.03994029387831688
6_wpr,2000,u5,16,0.051418665796518326
1_afr,2000,u5,16,0.0222559105604887
2_amr,2000,u5,16,0.07718132436275482
3_sear,2000,u5,16,0.03316976875066757
4_eur,2000,u5,16,0.0970267802476883
5_emr,2001,u5,16,0.040010690689086914
2_amr,2001,u5,16,0.08043020218610764
3_sear,2001,u5,16,0.03346199914813042
6_wpr,2001,u5,16,0.05327441543340683
1_afr,2001,u5,16,0.02248082496225834
4_eur,2001,u5,16,0.0975913405418396
5_emr,2002,u5,16,0.040046144276857376
3_sear,2002,u5,16,0.034034136682748795
4_eur,2002,u5,16,0.09976980835199356
1_afr,2002,u5,16,0.02270525135099888
6_wpr,2002,u5,16,0.055253367871046066
2_amr,2002,u5,16,0.07918344438076019
6_wpr,2003,u5,16,0.05808382108807564
4_eur,2003,u5,16,0.09998324513435364
3_sear,2003,u5,16,0.0343678817152977
1_afr,2003,u5,16,0.022565575316548347
5_emr,2003,u5,16,0.04033740237355232
2_amr,2003,u5,16,0.0798124223947525
4_eur,2004,u5,16,0.10347965359687805
5_emr,2004,u5,16,0.04128362983465195
6_wpr,2004,u5,16,0.06048385426402092
1_afr,2004,u5,16,0.02394142746925354
3_sear,2004,u5,16,0.034038297832012177
2_amr,2004,u5,16,0.08064219355583191
4_eur,2005,u5,16,0.10414980351924896
2_amr,2005,u5,16,0.08210300654172897
6_wpr,2005,u5,16,0.06123785674571991
5_emr,2005,u5,16,0.04200505465269089
3_sear,2005,u5,16,0.035349003970623016
1_afr,2005,u5,16,0.023722710087895393
1_afr,2006,u5,16,0.025605231523513794
2_amr,2006,u5,16,0.08216126263141632
5_emr,2006,u5,16,0.04274338111281395
4_eur,2006,u5,16,0.10574448853731155
3_sear,2006,u5,16,0.035211727023124695
6_wpr,2006,u5,16,0.06243061274290085
5_emr,2007,u5,16,0.04362480342388153
1_afr,2007,u5,16,0.026677299290895462
6_wpr,2007,u5,16,0.06201822683215141
2_amr,2007,u5,16,0.08762947469949722
3_sear,2007,u5,16,0.035980455577373505
4_eur,2007,u5,16,0.10592164099216461
5_emr,2008,u5,16,0.04472944885492325
6_wpr,2008,u5,16,0.06309103965759277
3_sear,2008,u5,16,0.03584688901901245
2_amr,2008,u5,16,0.09044846892356873
4_eur,2008,u5,16,0.10686042159795761
1_afr,2008,u5,16,0.027292566373944283
5_emr,2009,u5,16,0.04546881094574928
1_afr,2009,u5,16,0.028667831793427467
6_wpr,2009,u5,16,0.06548915058374405
4_eur,2009,u5,16,0.11650004237890244
2_amr,2009,u5,16,0.09090165793895721
3_sear,2009,u5,16,0.03608601167798042
6_wpr,2010,u5,16,0.06814026832580566
4_eur,2010,u5,16,0.11335744708776474
1_afr,2010,u5,16,0.0299016572535038
3_sear,2010,u5,16,0.036474019289016724
2_amr,2010,u5,16,0.08078860491514206
5_emr,2010,u5,16,0.04604232683777809
1_afr,2011,u5,16,0.030877945944666862
4_eur,2011,u5,16,0.11411299556493759
5_emr,2011,u5,16,0.04592892900109291
3_sear,2011,u5,16,0.036638062447309494
2_amr,2011,u5,16,0.08845853805541992
6_wpr,2011,u5,16,0.07285856455564499
